source,target,cost
2962,1035,93.926337202388595
2963,1186,35.172944248116202
2963,3289,49.755325527043098
2963,2265,30.870389720063802
2964,2336,9.578013706744530
2967,3471,18.026690726165398
2967,2642,35.404298516851298
2967,2415,285.250855140920976
2968,459,317.828529961238985
2973,2069,48.395572857970699
2973,1084,84.113183975261805
2973,2697,7.598468563462100
2974,3185,80.629199448875596
2974,3185,52.521653712566199
2974,2001,8.962656544224560
2976,413,89.030595860521302
2976,3253,21.229527509540400
2976,1813,114.860286404335000
2977,3346,218.824694536380008
2977,27,134.999766955902004
2977,1456,55.137866910107903
2978,3353,30.586631004648300
2978,3369,111.690018462332006
2978,1959,14.210041786175100
2980,1131,65.390675317584396
2980,3073,21.344979744030301
2981,1485,31.954768627312500
2981,1826,76.684496404903200
2982,747,9.878810159780571
2982,1547,30.817588484591699
2984,975,50.422620572401797
2986,1371,36.390577626883001
2986,2009,16.442834790588702
2987,864,30.608812306234800
2987,312,17.877502997859999
2988,270,152.838904283239003
2988,1561,58.089477969762903
2988,2901,54.457603009388400
2989,2848,7.462157571086590
2989,452,8.139193952906449
2989,950,43.546517326899803
2989,3013,32.097307144466001
2990,1965,102.957255577810997
2990,1416,15.356012544202500
2992,701,67.583110790051407
2992,2175,74.098194268043699
2993,2045,34.471833676931404
2993,377,33.275672313703801
2993,778,223.822750275608996
2994,69,44.536778368306798
2994,793,10.278214910672700
2995,1766,267.158841048791999
2995,1383,53.783230661821101
2996,20,49.301898526779503
2998,1916,34.907905241692497
2999,2055,25.570858012291300
3000,2540,171.066489689190007
3000,76,54.006241669102998
3001,2102,7.307163858426190
3003,2481,8.850275327334989
3004,2836,8.307121237954551
3005,3279,9.092046372303070
3005,1212,23.158539663337599
3006,1067,6.898658097444760
3007,1238,33.298964357458701
3007,518,2.439852955037530
3008,2538,55.380099950117298
3008,141,114.945184138523999
3009,105,12.326926916509700
3009,3062,76.186282501032807
3010,2644,43.546594551819503
3011,2887,17.486545135674501
3018,3633,24.734299250961001
3019,3538,43.138671078921597
3019,3359,36.855706412326597
3019,1623,35.665122261004001
3020,45,109.141198231922999
3020,1453,14.934806655002999
3020,2708,19.639063872702000
3021,3491,2.632744338403370
3021,961,6.421139026940470
3021,1005,118.104682124909999
3022,3411,17.957300697045600
3023,3387,3.460748867956450
3023,609,14.362708227642900
3023,2433,75.417188141986102
3023,2572,13.421200248104601
3024,3562,85.551751466859798
3024,2473,14.442704373626400
3024,2037,16.415953142507799
3025,2174,79.277679143650005
3025,2515,7.716166084607520
3026,2852,14.180609972702500
3027,2270,8.712081237578809
3027,2622,20.959714291391599
3028,757,55.615608876247798
3028,2029,12.454807360425701
3028,757,29.149740962329499
3029,1325,64.516057409757096
3030,4,41.647466917036098
3030,2022,69.252449763861705
3030,1884,13.719343825499401
3031,2702,193.786006796189014
3031,3390,15.819584399289999
3032,2496,52.327933478204997
3032,841,28.630995966450801
3032,1440,4.401300713858170
3034,1198,3.731695768519060
3034,2778,5.730338035872640
3034,2298,10.776375922198000
3035,3620,100.846664895882995
3035,230,118.826227223537998
3036,528,8.573852879374391
3037,1613,98.038668585475506
3039,2700,18.475318271074201
3039,2734,116.059760278224999
3039,2494,7.308376058310800
3040,2890,32.494392652344203
3040,2408,26.484490555746898
3040,2128,9.228304052261279
3042,3508,114.066929721026000
3042,88,7.467975565125480
3042,1991,28.700440647308302
3043,1266,113.270849585129994
3043,1724,128.546684369947002
3044,2657,20.466063493029399
3044,1859,16.387976500487699
3044,2917,124.863327346193003
3045,2522,85.509121620574305
3045,3047,9.671714583592021
3045,382,75.992920048945194
3047,2157,9.135911941223309
3047,1178,95.786615060561004
3048,1894,16.426127553708401
3048,312,26.468133812084599
3048,2987,8.660387921808100
3050,1353,36.474921393515501
3051,740,82.844749909745303
3052,394,20.512155449285199
3052,1622,65.459391623529001
3052,3041,11.212522784746399
3054,1132,142.882343467679988
3055,1451,279.683094099983975
3055,1824,6.681987362422170
3056,3625,105.397835833654000
3056,2647,23.105799732042200
3056,384,9.134736519516780
3058,804,103.673346626921003
3059,1238,43.548968630677201
3059,3588,36.455033072345202
3059,3129,32.143364991472701
3063,3082,46.651900826788101
3064,3087,9.197919504759991
3064,174,92.078728074657207
3064,2953,143.115909739785991
3065,1513,30.687117354591301
3066,1897,65.319206014701194
3068,3176,24.554931238343698
3068,36,8.578261027985620
3068,2878,83.646106781949101
3069,867,4.596034519893790
3070,3084,32.447146129131603
3071,2629,14.456646947786201
3071,1556,9.613931821205270
3071,223,29.516777964062200
3072,2829,4.289238748426540
3074,1916,22.152850429157400
3074,2998,41.418713332015798
3075,3505,44.796563192047699
3076,2026,27.801677148851201
3076,2622,10.751753519586700
3076,3378,19.529134612327500
3078,889,49.536386431403301
3078,987,8.671473411085181
3079,261,9.653410268371720
3079,3454,59.616474934737298
3079,2432,6.066179146679510
3079,1441,9.427902835733491
3081,267,284.787427560507979
3081,3184,6.923454664902340
3082,736,52.172131768462798
3082,383,54.097790814439499
3087,2937,91.900352185219603
3087,409,193.429256524419998
3088,1340,20.211902890678999
3089,2344,10.441903207119999
3089,650,79.901742148111296
3090,2826,200.067979172087007
3091,1641,8.433469918243061
3092,2348,8.136259426795100
3092,2453,73.404592716985803
3092,1342,130.610340131977011
3093,624,68.436676282079205
3093,1273,22.861951006693300
3095,1079,13.900119450390299
3097,882,39.924904365054502
3098,2240,24.543077747965398
3098,847,104.420708979552003
3100,1913,10.536283884333500
3100,2871,13.440661739724201
3101,276,35.545753372055700
3101,865,20.663373478977100
3102,2191,33.096534990903699
3102,3017,6.363371216108050
3105,1196,88.815591371318902
3105,732,7.680055895083350
3106,1043,190.777469136911009
3106,275,20.096083847028801
3106,1543,11.489208193582000
3107,1063,157.242809475465009
3108,1337,12.232769936906200
3108,2823,35.596050212789599
3110,2920,109.423715203113005
3111,2777,18.355620965984301
3111,2736,134.086305494501005
3113,3108,12.529508009525101
3116,2494,17.518661329353300
3116,680,13.780509024708500
3117,910,76.014936387220004
3118,2586,198.027759337582012
3118,948,16.113678207446501
3118,1278,10.027363792079701
3119,391,28.880256167234300
3120,667,24.265180470656698
3120,2243,16.022747553740899
3120,3014,18.697575938987502
3121,1962,16.635646720375799
3121,2281,65.499394059135597
3122,1569,90.357476445506094
3122,2856,3.390861472638390
3124,2207,8.414075573040240
3124,3231,83.734235929619999
3126,1096,13.004130238231101
3126,2187,10.422791619107899
3126,2663,85.440371309331198
3126,647,83.397910785129497
3128,3309,68.679946256869599
3128,1481,27.682925717471900
3128,3683,79.905416592007697
3129,2794,18.581720581430801
3131,3391,63.337377201147703
3132,3181,27.295559767625299
3132,3668,35.868442360194997
3132,3561,15.067258922083299
3133,1724,233.284637581695989
3134,1842,30.998030057299300
3134,1409,54.272721601303800
3134,1184,8.798782090754480
3134,3345,12.875123478043600
3135,3330,32.177821879605098
3135,39,83.509510986710694
3136,1036,66.845470732289499
3137,1509,53.414366863140700
3137,3501,61.698187482266199
3137,1540,26.467095659571100
3137,920,28.571472405457300
3138,1575,22.236303561609699
3138,1326,23.855301429329600
3138,676,20.428867128744901
3139,338,7.169540272430800
3140,16,29.224369467771702
3140,3090,60.213830775109102
3140,1820,35.160114602572698
3141,3370,9.693900838994310
3141,3664,14.737999261028399
3141,3457,27.382909803044601
3142,576,55.107798587556701
3143,732,28.326733675053099
3144,1379,84.196488573466695
3145,3147,12.101527498123600
3146,2219,11.555209795988400
3146,528,31.653184343272301
3146,957,124.197890293371003
3150,349,9.678643522172880
3151,2284,29.742624782482000
3151,2975,21.587849104859099
3151,181,89.686171147551207
3153,1196,12.152140685645200
3154,645,7.226805404890550
3154,3635,19.396440668132101
3155,1040,108.655885661059997
3155,3179,2.137692343623270
3155,304,33.523876933239201
3156,431,4.831781528825630
3156,2108,25.869245350199201
3158,1337,12.527004795067400
3159,3319,12.831598191130400
3159,1882,34.817523979685099
3159,597,322.649254497645984
3162,854,43.006484977464098
3162,3457,4.190576928802540
3162,2346,30.426704899594100
3165,3343,26.382622974762899
3165,2612,16.419757727905200
3166,3204,82.417214316563701
3166,635,19.648826245799700
3167,1787,8.217936109070550
3167,2221,14.462049281291501
3168,3022,28.317374018783401
3168,3411,37.858762833743903
3171,2869,21.653992953242899
3171,2948,19.437365560848299
3171,777,23.337704085059102
3172,1611,18.355757907086002
3172,444,114.769353192419004
3173,980,32.594318618491499
3174,2770,16.985456900634698
3175,3143,68.452506839159398
3175,3143,48.699849317385301
3176,1417,7.460652299835220
3177,3324,75.627067630159900
3177,3437,14.383367627558700
3177,801,17.935610125997499
3178,417,109.627549066260997
3178,1542,39.299770886795798
3180,2213,53.114928823175298
3180,260,61.164614742662302
3180,562,39.887574388173199
3182,149,17.154782732876299
3182,478,45.182694039262699
3182,1638,42.343564892259103
3186,1617,108.151002546331000
3186,1875,7.116075214245470
3187,2136,19.284395717204099
3187,3655,6.357734442805280
3188,1600,197.162141689099997
3188,1526,41.647469081926900
3189,2413,14.479363289472399
3189,1209,14.399317700065700
3190,469,14.706420204784401
3190,3061,14.629844030328700
3190,2990,9.280237805890740
3192,2382,24.788381362592599
3193,3178,8.608004505823359
3193,3105,65.784127712671705
3193,2484,9.883177818403160
3194,1068,16.805556242016699
3194,907,80.886884984807693
3194,3204,194.172011427519010
3195,1631,17.456342625765998
3195,3021,19.479942016510599
3195,1891,163.453398202722013
3196,3288,8.227635985611920
3196,3391,160.810590502066987
3198,2951,32.901199707312102
3199,2894,12.919885652032599
3199,123,19.628852312597701
3199,2877,13.137267073325800
3200,2006,12.399832093089900
3200,3009,20.704805397896699
3201,59,32.181266672005599
3201,797,31.265425181351599
3201,2583,39.225871421309698
3202,2141,21.352454420087000
3202,2797,58.637662757962900
3203,3156,5.187658898113930
3204,86,19.642498876861300
3205,3534,85.847535644701594
3205,157,18.490364365643700
3205,2820,54.474823702982597
3206,3062,97.267548199552095
3206,528,69.457138966442201
3207,332,9.833950253689141
3207,170,25.846311525930901
3208,3283,9.177549362013920
3208,2721,17.481150222811898
3208,1786,23.765779633323898
3209,688,11.300225027454299
3209,2090,5.934131165590360
3209,1429,104.982559763921003
3210,1053,16.649928643781699
3210,699,32.174135520500002
3213,2112,60.301143205262498
3213,2229,50.136683550205902
3213,2466,10.571734532042800
3216,2027,6.213693953812060
3218,2258,19.900281174914401
3218,1189,47.195273942636703
3218,2294,9.132422817935071
3219,1257,5.815799736318490
3219,2098,10.898897884540499
3219,2100,29.647478145423602
3219,1883,46.984773264903303
3222,944,73.940631847368394
3223,3565,14.558746140736400
3223,988,38.500556776566597
3224,902,10.114690224199601
3224,3583,14.488813898845400
3224,2223,25.738328356761699
3226,2034,21.818495805533800
3227,646,5.376808508990590
3228,277,34.055143786968799
3228,1735,30.962517217031401
3228,1878,14.030535972905900
3229,1774,6.367993261145150
3229,2802,43.710054963575502
3229,1327,50.208267825901402
3230,2027,6.232509346227440
3230,1185,14.919226721949601
3230,236,9.644332171004191
3231,2677,58.973840056738503
3232,1298,13.539989298725100
3232,2476,12.969313693058201
3232,1845,19.539532060417500
3232,1263,191.353185410733005
3233,1636,13.446315847990199
3233,993,13.212562040644499
3233,686,16.801857074784198
3235,2885,255.575847164798006
3235,1837,13.328168855632001
3235,3618,101.349911225604004
3236,2411,12.028170384606900
3237,2461,41.998807103470099
3238,1801,42.041730156308098
3240,1699,5.524963942413160
3241,1776,17.188983718105298
3243,2573,23.668569002101201
3246,501,106.922671529488994
3246,2486,101.086578947484000
3248,3157,35.908723545062301
3248,1534,70.561781984725400
3250,2202,30.672834806404300
3251,1162,15.367998737409399
3256,182,18.167870451086099
3256,2181,39.775766900898503
3257,822,19.982109992060199
3257,34,29.293745508742301
3259,2757,75.237098079647794
3259,2367,89.221717930663004
3259,325,67.870973371882798
3260,2322,8.257287674299580
3261,2391,42.623520659978297
3261,1544,40.737603169263899
3261,2252,24.093188700714101
3262,618,21.937293277361199
3262,3660,61.629237411998297
3263,1907,3.960689114593290
3263,1092,134.024064749294013
3264,2173,42.117219365031602
3265,950,8.483610832903530
3265,1685,18.974675621744598
3265,1318,33.839691463901403
3266,2605,102.479710130770002
3266,2143,53.882623778354997
3267,581,13.988698630102400
3267,3526,20.049004001909399
3267,195,16.725312636563700
3269,2895,92.209050033289600
3269,3384,10.044659175856600
3269,1966,78.974720800834007
3270,1188,49.767183608582698
3270,2524,130.699490215833009
3270,1188,58.174301824758999
3271,1091,25.569382809990302
3271,2672,19.283437421346399
3272,886,22.707517044165101
3272,2420,17.292704202006899
3272,3060,6.784044791268780
3273,1983,108.844871333705001
3275,2373,66.805106538084104
3276,3130,21.586895839572598
3276,3011,22.160750116589199
3277,1871,9.240728395208301
3277,1567,38.853844742497600
3278,1976,27.227608816922100
3280,2338,170.261161698818000
3281,1333,22.158364228006501
3281,3191,48.938601298085800
3283,3605,23.764402151546701
3284,1541,19.592950289151400
3284,2180,92.847267305166895
3285,856,92.706657909394906
3285,3537,181.422989842274006
3285,1008,142.568866486603014
3285,1759,79.719256702702694
3286,2461,334.156748621157021
3287,1555,5.207642684387840
3287,3535,128.599691102753013
3287,2855,63.324932839978302
3288,1559,48.869711034837302
3288,2166,6.497625389945400
3290,2593,20.094152588026201
3291,2107,18.455592583857801
3292,2016,103.372497824948994
3293,293,44.917253395625799
3293,2902,108.380451307154999
3295,778,177.920308341658000
3295,2892,26.772826816309799
3295,2473,12.583884886865700
3296,2536,16.821711343902201
3296,1515,35.523475968170601
3299,709,12.095744276437600
3299,3291,21.212535469389799
3300,662,28.959938011162102
3300,1205,66.457281783069902
3300,1607,56.050924614150098
3301,1371,36.928944588510497
3301,1402,20.146423939159000
3302,2364,106.594199591790996
3302,3429,16.214336170170998
3302,2272,47.723910398288403
3302,3085,12.810915444072400
3303,2072,18.515240653373901
3303,2072,18.521345692619601
3303,60,7.870135788963620
3305,180,12.750938598331301
3305,1279,42.936790116761600
3307,3185,32.114746768074703
3307,1454,50.407322572098401
3308,3580,7.102053277089000
3308,1661,73.282985798427504
3308,134,14.806126977354999
3308,1551,4.525068069980280
3311,3650,42.655587538163203
3312,3284,35.783524142081298
3313,2919,21.355928882562999
3313,2444,21.414400265559699
3314,2343,208.314090524622998
3314,1165,458.717157845377983
3315,1152,92.494621971943801
3317,1817,8.539319480597831
3317,1095,72.118352121235006
3319,1425,101.829742214117005
3319,133,190.798499134664013
3320,1062,194.908971083817988
3320,1552,8.801665357602170
3322,2598,2.617961317176730
3322,1230,66.125272052255895
3322,68,70.619812141703903
3322,716,7.714687201891230
3323,1893,2.438942472009470
3323,3538,17.294440914941500
3325,2121,25.236583522299100
3326,3202,13.169479534035499
3329,1612,21.890416680905702
3330,1754,68.313067052419598
3332,3152,168.238390380954002
3332,3152,8.771670676880920
3333,3435,135.769982366350007
3333,714,235.000403788478991
3334,2755,61.580944344774700
3334,352,11.197177559606700
3334,2919,33.983797443236902
3335,2782,45.002355810479401
3335,1640,72.290067662708694
3335,2253,40.875638721269702
3338,564,178.082385484669999
3339,3546,104.874110081186998
3342,231,163.018937882251009
3343,2678,31.077182982698702
3343,2434,20.410315630696701
3344,1790,67.152423661697995
3344,3337,23.657037403360601
3344,3337,167.137930891567009
3345,701,54.584807138473401
3348,1666,116.897548751928994
3348,2980,27.741740425000302
3349,68,133.328712311579011
3350,2108,8.079448411066570
3350,3374,24.560083725673000
3350,2221,6.314141739122140
3351,3026,93.659977243944596
3351,2279,23.397076158127199
3351,702,31.291134447592800
3408,127,37.504641053273701
3353,3369,10.456181412548300
3354,248,38.104516849443897
3354,1931,15.533401008746900
3354,2297,20.070525490070100
3354,1218,65.293550888974295
3355,113,152.203443253528008
3355,2693,33.345843177082997
3355,489,24.326246759671399
3356,2946,75.053401868379893
3356,1270,111.436481263283994
3357,2704,23.460718618469400
3361,2865,133.486135384623992
3361,1918,17.578031877820901
3361,998,8.982181164591591
3362,2380,31.845874964601901
3362,2025,60.521537776657297
3362,897,54.009362820121702
3363,640,14.874367411307700
3364,1083,17.874550084063699
3365,2913,9.400015449156671
3365,89,495.616639474618012
3367,1898,23.649071443894801
3367,23,18.769809233089401
3367,3290,28.681750869270498
3368,3368,39.819884236434604
3370,611,65.071613447982998
3371,3389,61.629066286165298
3371,1649,79.006960452536305
3371,2904,67.421324648660999
3372,809,117.570109333942000
3372,1510,65.476311377264096
3372,1119,58.037295711878997
3372,339,211.490244228873991
3373,3103,3.751203896022420
3373,3015,30.583617432353002
3373,3111,21.742935943961101
3374,3156,8.258347278377300
3375,2885,14.186524173937700
3409,3688,8.602264658111910
3375,1837,241.308323816723004
3375,212,133.374430500530991
3376,3493,8.776629559835550
3376,1566,10.679545727171700
3376,1891,14.737509245813101
3376,2651,75.519887277904999
3377,2750,6.623951227278730
3377,432,33.577127150135802
3377,2188,8.039787092452009
3379,1178,21.762981547805101
3379,3379,127.995334300894996
3381,1534,25.031364339354301
3381,2860,5.083704491571070
3382,2154,103.113293935109994
3383,109,130.163117530716988
3384,1910,8.626279505679660
3385,1920,12.433059030322200
3386,1875,80.142174059865596
3387,2137,13.155758853380000
3389,453,44.404952852199401
3390,1063,23.182955563357801
3390,3454,15.503819328453600
3392,2212,17.090280271116999
3392,3555,96.793272596956399
3392,3555,64.167952067210294
3395,624,6.564800267629730
3396,79,18.653723996357201
3396,968,61.239263624225103
3396,2428,30.320821550149301
3397,614,38.867938871293298
3397,876,16.574834847007399
3400,1574,24.663591492428900
3401,1425,160.524712678144994
3402,1995,52.752597126297502
3404,2651,7.734509236807150
3405,121,35.796753598994798
3407,2968,36.609842826962101
3408,2939,12.265833819237400
3408,2576,33.865276018531802
3412,377,9.060313005889910
3412,3006,9.613716577490830
3412,2855,6.613782174668900
3412,479,35.082074897129999
3414,2301,60.880456134363797
3414,234,81.458017504455597
3418,1208,83.227565423958097
3419,1565,27.796106962529102
3419,3692,28.099034114725200
3421,3456,35.278028789307200
3424,56,23.666449246020701
3424,2498,161.180783829057987
3426,246,61.582195915298200
3426,2570,69.562451837173796
3427,109,13.964522648789000
3427,2147,172.375494839574003
3427,669,11.970491861034700
3428,1743,102.999972834405995
3429,2558,8.851748668252011
3429,3620,9.028804591276851
3430,1910,9.844144014627069
3430,3269,8.346450385735070
3430,2972,59.455033576835000
3431,394,83.568923199710895
3431,1566,15.625745022463700
3432,2225,19.192575326102499
3432,3257,22.489235981494801
3432,845,6.449923550118430
3433,900,32.594300334081801
3434,3502,130.751772080026996
3434,2985,8.038566292663200
3434,3560,38.609930856264199
3436,2352,28.293122524186600
3436,755,88.094978293865395
3437,3630,8.078115308541189
3437,2798,101.846517924102002
3440,1140,52.032448451987499
3443,2028,17.035915263115701
3443,3669,17.634715083583501
3443,3700,112.099386628855001
3443,3462,41.395961646511999
3444,3274,18.973188259639802
3445,651,62.902914686813702
3445,1888,55.139225984075701
3446,2634,85.595082195424197
3448,666,123.577338835681999
3448,3417,107.399564340466000
3448,905,86.416746645269697
3450,208,41.014696739709699
3450,794,30.264297406202200
3450,1162,77.613179031135701
3451,1904,112.387469736121005
3508,80,24.090203069666600
3455,3119,38.769670489893301
3455,513,16.591685256636602
3455,391,20.306106964275099
3456,2054,11.127059376895801
3456,1279,48.442930417556099
3457,1579,13.429611921910199
3458,1046,35.548607941589999
3459,1324,62.091739711074801
3459,965,9.687979594792290
3459,2594,5.716023611547980
3460,1007,51.741824799950301
3460,2161,13.453424521336901
3461,2810,64.177790427225304
3461,2758,14.031814434373000
3461,715,84.833307369335699
3464,179,7.864748640890660
3465,2594,76.410722689893007
3465,2030,14.714152727953699
3468,3635,7.956979153364010
3469,618,76.639911162451597
3469,62,35.131148691659298
3471,3038,72.624522453727394
3472,1530,42.279519314195603
3472,963,13.365188831594800
3473,473,58.677962464805603
3473,3577,28.909622080318201
3475,729,13.748360715173799
3476,2220,84.944343755020896
3477,2640,23.331080495761700
3479,750,34.859087448824098
3480,2600,6.033155659617350
3480,3673,71.859350299585302
3480,1399,66.081939884874501
3481,2762,42.137743276516296
3481,3612,44.811328207473700
3483,2927,9.632783626099570
3484,200,12.338199898490799
3485,1101,2.322878463794090
3485,2530,16.285445330786800
3485,2026,11.412660746407100
3486,3212,42.256631779200802
3486,1015,98.153624097081007
3487,515,22.830207854145200
3487,79,39.232918729566897
3487,2584,14.367354938129401
3488,1203,10.245112003709400
3489,2940,5.312779394347840
3489,1070,43.082118350080997
3489,2866,9.789344841661610
3490,878,6.080398642891720
3494,437,22.325562797771500
3494,2707,9.815528340721210
3494,2161,61.458558784575999
3495,922,10.067896967675701
3495,1163,67.400285806296694
3495,18,14.848931994105699
3496,3320,33.279480175234902
3496,172,12.291347697219299
3497,1900,24.019828303223399
3497,813,4.836811568213540
3497,3570,14.638537928961799
3498,2269,10.132407720456500
3498,3482,29.059067351485702
3498,2249,14.788751655169200
3499,1950,21.166684356959799
3499,3110,109.875831264116002
3499,1550,12.225828289815400
3499,3051,75.714910501593494
3501,1024,27.992650065645201
3502,3427,74.925054215640799
3502,3439,32.714208791887799
3503,3338,3.294028750830310
3503,2588,11.155693818677200
3505,1688,129.318649336399005
3506,2154,44.818866219638501
3506,1794,32.962924922732697
3506,1139,39.404019468263101
3507,962,26.066626398333799
3507,3701,21.713618011514800
3508,390,17.298049381473700
3509,655,25.766946507608601
3510,2387,9.733083571856261
3510,1988,85.774423115185797
3511,1816,58.804970453439999
3511,2105,43.329353766008602
3511,1715,51.867052290178201
3511,3579,41.538069996536301
3512,888,35.222962242702302
3512,2222,39.057339518622697
3514,1487,18.484815538776701
3514,3243,12.716830587098400
3516,182,50.266852981715999
3516,684,22.346207864941601
3516,2915,19.439496255779499
3517,2910,60.698736953839699
3518,1211,8.721008799518190
3518,1190,93.990315835865800
3519,984,17.365459084003799
3520,919,37.706145942864403
3520,2835,29.108249566477799
3520,1526,119.885076277376996
3521,3136,12.841021989233299
3521,771,12.912045040990600
3522,2972,38.967245081760304
3522,2895,10.014259696863100
3522,3592,79.839749373773003
3525,3260,10.456573936359300
3525,370,22.010613904736001
3525,2637,78.597569614549101
3526,3500,12.885085043500400
3527,1856,10.502911117041100
3527,662,79.691710553747996
3527,58,65.046986951833702
3528,3003,27.569295660870701
3528,913,20.884837784354300
3528,2574,6.891253959551420
3529,3691,37.799855001250698
3529,3691,21.390488470910999
3529,2287,13.722851830123499
3530,2495,6.096412391641940
3530,1372,3.979085194776450
3530,2495,8.130061201498270
3531,1861,50.241608396382503
3531,1818,11.024440863311600
3531,3091,13.056098637406800
3532,1922,14.757600034061500
3532,3169,41.094455663610297
3532,3393,5.362392380064240
3533,1315,13.822542852948301
3533,404,3.109650306126830
3533,998,139.462331942577009
3534,2829,38.275581985373996
3534,2720,61.097223034600198
3534,3416,29.177908854232300
3536,1394,14.116747276921000
3536,1366,39.789035209457701
3537,669,80.777127697413405
3539,3559,29.397788659364799
3539,2168,45.510754069605397
3540,560,108.943702144759996
3541,2682,36.846836468424598
3541,2312,51.541359752939002
3542,811,105.698371149569994
3544,2188,17.956480726891002
3545,3036,26.571439851538599
3546,2742,25.020717476365501
3550,302,85.952986485640096
3550,1761,29.065385469106801
3550,185,5.089228563735650
3551,3087,143.954172265345989
3551,2792,46.660864125511701
3551,2671,165.911218616501003
3552,282,9.872469478311110
3554,2147,83.442082041714798
3554,3427,122.774022953103994
3554,3439,57.208004703172499
3554,2475,22.719713497586898
3555,1687,18.503047625546799
3556,1680,43.496700546105302
3557,601,11.892856211012701
3558,749,123.771532726615007
3559,329,9.561124794785551
3559,61,11.450631799995101
3559,3422,13.899739695725200
3560,378,228.042585731624001
3560,378,156.745241985353005
3562,1939,78.615910681428701
3563,2881,5.015774880033030
3563,3601,119.133208272462994
3563,5,53.970907029966497
3564,1836,48.364595750547103
3566,2446,8.426288374924470
3566,3404,31.293625006865899
3566,901,37.401486151139501
3567,1169,8.819869358769550
3567,1498,20.442839239135200
3567,338,19.610832128389202
3567,3327,13.420979793300800
3568,2637,21.499987681990302
3569,3236,11.062156511257200
3570,104,5.104875595354760
3570,1868,31.518437578092701
3571,1485,23.821053120614799
3571,2981,19.918035229213100
3571,1772,13.807544545829700
3572,2803,297.064613336168009
3572,259,4.606421164858390
3572,1289,23.393842257753700
3573,744,7.235952178646150
3573,1737,107.172879301280005
3573,1658,15.797685664479800
3575,914,60.721695165907200
3575,3697,62.137971316760698
3575,3522,54.944863599451303
3576,680,8.174532390048380
3576,347,11.664965472716400
3576,423,9.798366236897470
3577,2431,221.450571713854998
3581,2983,15.837431738953301
3581,3583,16.844006274297101
3582,922,26.414256180503301
3582,18,19.497289657040199
3582,2700,11.925200199068700
3584,484,76.113789935801606
3584,3229,61.023813160045698
3585,3383,57.863770304559601
3586,181,18.687295195964101
3587,3512,110.006183994010996
3587,1208,36.870612715740400
3587,675,37.162461862016201
3589,2272,133.371481259238010
3589,3318,40.044530695032300
3590,1416,11.949908591246000
3591,2284,18.681097791905501
3593,3038,179.610028029630996
3594,3461,13.614562902438600
3594,1109,45.055594500476801
3594,3007,54.381507202442997
3595,2095,48.884275240653402
3598,2309,34.312767842706300
3598,1382,27.528193014290999
3598,2309,72.962831180305400
3599,486,25.838617452585400
3599,2398,6.823396083421770
3599,2734,38.599160885825299
3600,1371,36.415403760168601
3600,1477,20.981908278090600
3601,2538,34.253741296984202
3601,1470,5.346398493669450
3602,68,14.340089663309699
3604,1342,15.304169467654100
3604,2499,80.695120195608396
3604,2348,123.209161107895000
3604,2906,131.404265363674000
3605,1786,9.130676099058689
3608,2742,29.234283825875501
3608,3546,33.228491011435899
3608,2488,64.317054827305796
3611,2321,29.514785697600800
3611,3643,86.702830986887705
3611,3603,9.614044903369120
3612,2187,30.740762580618402
3614,356,5.748284397643520
3616,343,194.174111264687014
3616,5,57.622334417904703
3617,1483,78.765697268201706
3617,2522,190.888027198687013
3617,2396,17.326769911581700
3618,40,10.211873869519900
3619,3369,29.788362499826199
3620,2558,15.976923624295299
3620,3012,58.823204434462198
3621,2491,13.891519682835400
3621,2979,51.054032384504502
3622,1450,117.054628457887006
3622,2402,302.740231624354010
3622,2352,27.467436065801500
3623,1627,69.705934361020695
3623,142,532.914903931923050
3624,1711,24.930533355722901
3624,546,9.817462607055131
3624,3399,15.530491068591500
3624,1582,31.121316869595699
3625,1874,93.022771307954102
3625,1305,83.832603836124903
3626,2676,8.122315296468679
3626,2152,54.313163244654199
3626,545,12.781071719972999
3627,1778,30.106069089623599
3627,3497,15.375228586646401
3627,580,19.901255902461799
3628,2421,81.352639449970795
3628,3221,31.217642303632100
3628,3501,26.625534397412402
3629,828,9.015344758169441
3629,212,224.323649962068004
3629,126,38.493416190760698
3630,1327,52.807158977457902
3631,2381,23.011338540056801
3631,828,10.866899050419301
3631,2381,45.862524714146900
3632,956,27.832484197057202
3632,2519,65.636165128933698
3633,3099,201.019437392088008
3633,3083,49.735999109553703
3633,2503,9.901364062612229
3634,1879,22.776839478480898
3634,363,131.183226836882994
3634,3016,58.803711264515101
3634,1045,143.666707276793005
3636,3636,147.176930532909012
3637,300,51.556934005259599
3637,93,32.167947172869098
3637,3653,98.816131650652594
3638,2290,37.988571788472001
3638,537,72.784580066987800
3638,1623,98.615274184716199
3638,3037,30.996435474978501
3639,2238,21.649030415607900
3639,1866,105.818187533808995
3642,594,11.030625430720800
3643,2897,41.052167123450801
3643,3012,89.870022624156803
3645,3018,237.061965052955003
3645,2377,54.268049337819498
3646,1274,6.986105716178530
3646,3050,34.051009922527300
3646,1625,72.344608300180795
3649,2186,155.838664249056990
3651,1177,15.534957113221800
3652,191,15.160941741227299
3652,3235,14.367415637976199
3652,40,103.013321469036001
3652,1646,12.472068084139799
3653,1889,39.998509014480398
3653,2529,45.603008275995499
3655,2023,27.076335495124098
3655,3647,52.262177180642801
3655,2136,20.641932712173102
3656,2015,87.162567505080403
3656,3607,134.929188651249007
3656,2,58.853917464199199
